02	FAI3997100	8	05483	1	1.00	1.00	7441003500235	05	0	0		0			0	09:47:06	
02	FAI3997101	1	02379	2	0.75	1.50		02	0	0		0			0	09:47:34	
02	FAI3997101	2	03244	1	1.65	1.65		03	0	0		0			0	09:47:34	
02	FAI3997102	1	04786	2	1.25	2.50		05	0	0		0			0	09:48:14	
02	FAI3997102	2	04222	2	1.50	3.00		02	0	0		0			0	09:48:14	
02	FAI3997102	3	04231	2	1.25	2.50		02	0	0		0			0	09:48:14	
02	FAI3997103	1	02187	1	12.50	12.50		01	0	0		0			0	09:48:34	
02	FAI3997104	1	03215	2	0.75	1.50		02	0	0		0			0	09:49:25	
02	FAI3997104	2	04774	1	1.50	1.50		04	0	0		0			0	09:49:25	
02	FAI3997105	1	05602	1	1.00	1.00	900000000000005602	05	0	0		0.07			0	09:49:53	
02	FAI3997106	1	04777	1	1.50	1.50		04	0	0		0			0	09:50:19	
02	FAI3997107	1	04848	1	1.15	1.15		05	0	0		0			0	09:51:38	
02	FAI3997107	2	02422	2	0.75	1.50		02	0	0		0			0	09:51:38	
02	FAI3997107	3	02465	1	0.75	0.75		02	0	0		0			0	09:51:38	
02	FAI3997108	1	02422	3	0.75	2.25		02	0	0		0			0	09:52:42	
02	FAI3997108	2	04222	1	1.50	1.50		02	0	0		0			0	09:52:42	
02	FAI3997108	3	03242	1	1.95	1.95		03	0	0		0			0	09:52:42	
02	FAI3997109	1	03260	1	9.50	9.50		03	0	0		0			0	09:52:57	
02	FAI3997109	2	04766	1	1.25	1.25		04	0	0		0			0	09:52:57	
02	FAI3997109	3	04773	1	1.75	1.75		04	0	0		0			0	09:52:57	
02	FAI3997109	4	02515	2	0.70	1.40		02	0	0		0			0	09:52:57	
02	FAI3997109	5	02465	6	0.75	4.50		02	0	0		0			0	09:52:57	
